2562588,21185
2659778,19840
2637920,85346
3185956,116548
2556115,17466
3329625,122410
3351525,110306
20476,101492
3267411,21067
2487292,37406
3281282,100876
175475,21747
2561684,83976
783029,37957
3203588,89654
3133737,14060
2653971,115366
2558177,21578
151258,5434
172709,18579
850674,14224
862815,39170
76836,1278
779944,101266
224872,38878
2555811,26480
3331692,12556
3282201,96837
70564,108368
849448,117123
777797,103620
3286015,101072
3336013,21695
2709093,89024
3137183,13523
3283155,88470
223962,121102
628486,26424
780395,37567
2729068,88735
2635879,26625
153640,26675
154645,85042
2636637,96412
850023,1997
2724753,37158
2556747,164
2635915,90011
167829,26980
3115656,918
721474,97296
634373,19846
19749,25268
700693,122038
241197,109444
3355486,604
3268753,12758
702009,37499
781060,6062
702727,14330
169910,19815
3265638,5299
92858,116139
629292,121892
2702871,20390
3265514,101264
697758,12510
3117380,121947
242352,13818
2507586,116228
2559673,19748
92909,96075
2708780,89974
25355,38827
92909,89659
238491,32398
3115715,108237
3285966,21528
629725,33478
154260,38410
7878,89394
2490606,26496
173549,116640
780654,26850
3262058,25218
5056,1435
174209,88578
3119604,108270
3187961,21576
2491969,84756
2345,18003
3262762,108732
848087,102238
2641177,109745
91416,32083
225149,33254
242005,2002
2637117,593
866217,37906
153388,90509
219850,12833
3349420,90550
3187281,96126
632123,115955
3188857,83376
25573,102045
843649,100808
3201424,37238
2636270,5797
846481,101940
651147,32652
239364,21194
3119348,32062
3354144,117048
848896,32770
3205331,5420
652659,38576
3188333,120724
2562331,21238
3134994,21238
5232,83675
703069,5718
865499,18041
242106,90299
799633,102164
2576894,101540
869558,120552
631949,25062
2653548,39128
868858,17909
3351401,96336
3206976,14317
3181916,6010
20913,121332
3286962,90301
2555688,103660
3138857,116640
2562588,89696
223139,105088
633240,88896
5135,109756
700043,1687
219095,108500
20294,33580
3183333,101474
3332556,116218
2656201,89694
2578790,19912
864894,12575
2562760,37162
94712,37213
720269,5558
2659541,866
3383,121684
20913,26620
843346,17964
2506198,122501
242412,83966
721025,85098
2656910,101121
2487621,21287
19749,19120
3140057,103394
2561553,918
781491,110246
2580079,21068
223136,20658
715949,109045
3113855,20392
151184,83980
3353945,96785
3135012,25176
781918,83868
720653,14192
3187383,117074
2730355,12340
862687,108785
3131733,101044
2511119,18264
3282842,25178
3139144,1582
3337248,19419
868249,96782
3265466,7153
156531,32361
3182251,33976
73271,19814
3354496,97046
222958,115956
2507470,122148
2556870,24917
2574162,96427
75725,21525
627512,6433
2657127,101886
2728614,39144
719888,13729
3355868,104845
2727157,5758
2660519,84898
21480,108866
722350,26635
867238,97044
6948,89324
2489343,96203
3354579,115366
700214,37516
2723459,25268
794992,108995
3331574,121331
217313,6602
849270,103990
224000,25556
3352096,1236
2634951,103138
3202629,108736
848739,88489
715069,20154
717330,83321
70803,19120
22639,101281
865024,26122
628209,32910
2574802,33724
3139111,21016
92904,34067
24662,89974
2641610,97009
223198,13160
94125,103578
69616,2002
3334588,6073
3119104,19488
2513322,37237
3188062,33923
626851,13466
89158,1831
2710689,5762
153950,26663
150361,103086
3284960,103827
95786,18670
2555737,7230
2728298,97136
2637204,84914
3181816,110154
3287885,13094
3336645,108286
26692,14173
2510627,12809
631231,121630
2580450,37306
170706,98
149920,108978
3206913,13832
798705,17658
866250,84242
24464,21291
631284,101262
2639164,26491
866145,19157
3262113,37920
21680,101302
3331767,25455
843294,37640
237670,96326
2579766,102288
3285025,120817
2711095,116572
627915,18826
2660155,120568
3261911,21197
696116,13068
19289,5982
868586,19128
174705,120621
3134110,89786
795683,97504
89018,89692
3133968,21436
2653448,103621
3189045,95668
3335109,26847
715012,83675
3133150,20989
3207653,409
849429,97556
3185656,25412
2641214,117330
26562,21246
88607,109756
7937,88982
2488451,1579
715614,25807
800915,21237
695870,109952
720233,116641
394,100810
2661061,102711
3329537,90190
2486760,18728
3281377,21566
3280914,20344
2489207,110166
2707693,21514
698636,14244
699704,18249
171189,83370
867587,101630
224762,5206
797443,150
3265493,19393
156173,90052
236507,108625
722183,110309
3350840,90231
2580658,120531
3335591,103882
849329,83338
2639639,115914
722603,89957
800898,32910
69536,102291
87849,26332
801318,18220
3330909,21744
3188869,95576
628943,96155
3331574,1223
7568,14186
237068,12260
780897,5563
2511160,13914
5612,32350
780755,96785
3353925,32560
2493904,88801
2578457,109443
26857,26401
632092,122042
151258,17892
797663,109457
148652,38418
628624,90144
95387,19421
3389,20564
2579834,25557
2513129,103475
3183431,37254
3188402,103630
6773,101029
3334381,103934
2641152,1687
2723750,37712
720391,12665
3182191,84635
3188998,32765
2560545,20108
92887,115406
697524,120789
2554494,116809
89520,108480
3287816,84094
238498,116977
629241,96320
3137270,38408
794127,90048
777519,38418
3137155,108822
174173,17672
88164,33267
2636870,20395
2581409,20102
220481,20301
174843,85360
70233,85357
3356751,104345
2578815,5929
93440,83690
68589,13676
2703572,115714
76587,100873
3286588,122036
775710,90193
781911,606
627894,18567
224769,88525
849680,34064
3283270,17658
3188550,97061
156110,96788
2574236,89907
3117918,85412
2661459,32099
148786,7226
153049,19393
631215,19082
2488360,39077
3351722,19840
24326,1542
3354222,90193
243163,96074
715755,84751
721716,21341
781175,109906
153313,121102
2575104,85149
2656639,32257
2642275,6472
2635917,96075
6660,101636
3349007,14008
2640364,103633
843834,13073
2636969,117290
2494200,12651
3285581,17906
795666,109795
629676,6393
802080,109901
717068,32344
2722768,117134
800049,120566
781737,26975
3685,103986
3184293,1674
696363,32006
3114462,26712
777536,103581
95685,14243
2702817,115915
6401,37208
71703,38922
2512646,84900
2574035,25807
2704154,13005
2659371,5208
629889,85132
719055,109652
89207,12809
782365,104236
2639140,5507
2494200,17912
2654014,121723
3285412,103898
2726927,96467
175372,84094
3267636,101215
3353512,84502
243011,6983
3331589,25504
153044,33678
172551,12602
2581773,26124
22049,33977
700506,12334
722238,12889
3202200,26481
94878,116163
218008,12392
3287841,18569
2708201,116980
797324,21182
7685,39124
2723646,1763
696240,26664
2702871,102164
217255,13094
3132380,33177
868601,19168
2509983,761
3261169,13152
2654284,25559
2576995,117032
3264099,88751
3283143,26072
2554898,32806
844511,102253
634471,120972
238295,32754
24596,115823
175342,84228
2707867,19763
2486259,95658
3131810,5670
2639259,97012
848249,121365
627773,115822
3201895,26942
2559572,108236
647782,120779
2722463,37196
2576651,89299
3283133,90244
3205175,97635
2493822,38065
777494,83652
864207,7083
3337297,18937
721722,108572
800762,104892
2578650,5167
91037,20654
767,102251
2659786,90416
3135141,85346
22575,90558
2581704,17985
8331,103728
169759,97582
88732,19416
3187934,18893
2710114,593
2580922,37197
2661387,96412
6403,26626
2510399,37549
800010,103163
3266701,33713
2658915,83922
3354336,121650
2704126,5964
243979,18246
2486758,104400
2660435,6730
3263194,101086
2555819,103472
2635615,121238
2511850,20566
148975,85058
2634568,12852
2508399,33160
794792,26680
3350546,101974
2723362,17764
3355606,13731
697758,110044
154549,110033
2641790,88524
2555522,83479
242088,102446
701114,116811
3202563,103578
69873,38060
3281678,105145
698360,6914
843323,96156
776469,117385
2642220,20565
72255,97050
3203688,6639
2557770,25715
2493535,1740
5692,7151
3200330,13008
3287114,89061
2506829,25322
3267864,32636
868548,121684
843647,101356
174417,104555
2654394,1486
775718,18567
2730303,20396
3261656,122183
632425,122549
3285546,85083
3202286,32909
720694,37496
797443,88877
649120,100993
846346,89285
21302,1184
2654273,84136
21241,13740
777300,13152
3283395,122404
794347,25259
3114707,104826
73732,117074
775523,37697
647425,19898
25923,102644
3136894,89746
3287151,90417
3283337,33753
2506116,19764
3115899,25324
634071,102250
843743,109708
2710355,21326
631641,89232
2726646,83637
2639692,116760
848368,25674
8138,26663
2722109,88614
25524,109886
238510,37498
3330499,115676
3138375,100871
3114495,103226
846950,2042
218909,101949
3118450,104660
3331962,33816
720661,32047
864853,39182
3206913,38317
149526,38474
797306,818
26337,21693
3115449,104658
451,83974
801157,20396
2729125,96116
870819,25542
2655776,109141
633506,5258
697785,103841
3281583,5984
148387,19892
3329957,38882
2656393,95719
222779,18921
2703576,117042
3183051,18970
2707533,856
800020,101086
243155,12560
223970,104805
244428,6417
3331740,103178
3113913,121314
800020,6024
2639436,17490
2642078,37746
2705244,105012
25582,97008
3285415,5483
721315,6018
845407,25047
76568,122404
2554919,96478
2511146,13484
776491,12743
3283156,101934
154677,95934
153332,38630
846883,6431
2726995,115416
75259,5912
3329949,38590
2639284,104237
3184179,100718
2637482,108538
3183424,88542
696654,33822
3112895,21186
3133446,13163
2486760,1334
801564,18252
719870,161
628189,38918
156195,97142
3266183,21694
698342,101264
2641214,5224
238942,101210
3118089,104788
95895,7180
2730017,102308
24416,115826
633653,17712
3181088,6892
150563,110254
2555318,18252
2655771,98
2505290,115914
219561,115420
2579742,32764
3116057,108812
151929,18662
174174,102786
2635132,109405
3183704,38732
3120812,26349
3136894,120566
22923,25820
633646,13508
2708149,37732
155332,84093
20074,85057
3287827,105012
782827,103840
2641559,103330
652107,84187
3349887,5965
800329,6728
715899,32502
2555902,88825
775276,21469
714685,85268
794566,116139
2574153,121013
864284,18985
867325,115326
777122,115915
2508892,7242
2487604,37660
2510258,121989
3260759,110168
2009,89037
697815,103975
3280254,104516
241718,97064
152924,108367
843304,20105
2505673,117126
650484,108768
2561513,18970
71721,103345
2488032,26214
75928,88785
3184223,96428
219725,5247
3203430,1498
217616,103921
172250,12570
1005,122550
800707,102658
173354,95826
172591,24914
648763,21564
775328,101953
2573877,6431
849256,20338
3182352,12663
695095,117397
776996,32583
2659527,101214
3265884,101897
74643,109978
2707523,18156
719281,14021
2641651,108880
3356760,5965
2492919,109457
649097,37251
2635236,108549
2506207,18564
2579416,90418
2557873,37303
3283155,34084
2640994,37640
2488358,121984
3205816,1331
697386,100778
2654156,108624
2578962,89659
95185,39180
3264032,6481
2724936,17912
3137957,1541
2642074,2028
2505312,88988
782203,21678
779887,104790
3115828,761
845064,25326
170266,5250
3137420,26219
848973,101475
2723461,162
74492,760
3352212,120555
3356515,1596
5912,101934
3337349,32764
844287,90144
721303,97150
2554880,101305
218925,1541
238443,38718
3336712,120974
2723480,17558
7876,103229
2510654,116996
3120380,2077
171234,83333
21507,101321
69329,103935
2725152,116547
650824,109128
216848,83888
851365,26844
2728985,34068
1713,25807
2492702,21469
866217,84648
2574650,89657
5447,38384
722621,83960
69753,37659
653423,88562
3335345,32770
800049,103172
3113686,52
3133981,17673
2660522,104501
849429,24914
223136,6728
172659,96428
3261222,101085
2575755,32410
2491607,26571
799171,83426
3355155,121999
3283389,19338
2574075,37640
716374,20396
3114751,122226
3267606,20250
848301,829
3187724,103437
222753,85406
627503,116900
2556211,20026
3201964,38066
800135,102542
3268789,21734
89761,101616
3187317,89692
2580451,25561
3351932,101616
863503,25454
2555967,104555
2486389,25178
845544,1187
3280240,32647
3205032,116982
3207261,89336
172550,268
2491560,32767
24588,101975
241260,116833
3205931,102492
3351476,17800
2556720,1594
3206384,37735
2705282,90191
794987,101888
3140039,103164
2704124,39129
2490761,115731
3260972,102384
236501,32004
3186635,7226
5588,101540
3459,37738
651803,38327
217338,108732
697276,116743
794836,33425
2704811,84540
696681,83322
800671,104750
2512646,37654
3263918,101524
69868,95837
19634,101567
2722293,102210
2722771,33568
2656774,83465
19795,88838
2557263,17805
2508532,109718
3117924,2093
3351525,102150
843667,102789
2575153,1527
3137083,103662
3266807,95966
70873,14230
865434,921
2703173,88841
3334736,116904
3335931,122182
220488,101636
95173,32648
3132743,88804
869683,2078
2657111,115665
236448,33817
3355925,84228
2492681,102740
3281215,19067
149930,122181
20963,102472
2580922,19803
2492332,83338
3135331,115590
76555,6466
3280466,33474
2573855,122458
73715,20934
2729442,20252
2511470,88968
2705671,88565
3186156,26573
631426,97588
3330561,5708
68946,108572
3205035,108877
716343,100979
2707506,88541
2493026,5811
3335922,101316
7008,88576
865489,105088
3118415,89040
798970,96994
3207356,103828
73273,13769
73892,26084
3283181,101133
700670,1682
167796,83975
167977,20974
851647,17726
863093,2
867625,117255
3334742,103082
2581584,121908
92557,19224
3139723,97376
74889,17764
863988,854
864974,115380
2704124,121277
2577190,120777
3267073,115467
2658796,2080
2575133,1948
700503,39075
2659813,110257
2729937,26623
2508517,84819
700514,104498
2577022,115716
2511897,25218
2581149,95565
630109,109070
3285999,5965
3354769,116165
153346,115362
3337368,89974
219606,89230
848032,84226
3137745,90302
3115140,13005
174696,115623
2506946,12650
869288,108237
2657091,109670
3186406,37994
3286726,109650
2559594,37902
2642572,32269
3336583,102472
2728255,21577
222150,117252
3263031,33662
2727919,109550
3181921,37499
170689,20068
2658154,33730
717644,88882
626842,17462
2494200,33566
3350583,88538
2725411,7229
2555279,84770
2724421,103080
3200709,19338
74232,25320
3286885,25548
154562,108284
2574998,90153
3136393,100824
3336414,5507
20166,1319
3181378,20079
2507447,6004
2704408,12337
697335,88894
3354118,104288
3184601,115902
714647,122183
239031,101282
3335309,117034
2555800,18053
3354119,5664
153044,38378
3354074,90403
695486,20918
2729350,103565
153218,96063
2581597,26626
3334742,101122
93417,20566
629451,96372
7017,90492
168777,109406
844126,120725
89905,116642
242450,20102
3208588,13070
3134584,95629
795236,550
2710117,121056
3200607,21289
696731,122499
717324,96208
239705,1596
3182673,97244
3207331,120820
218170,5719
2639314,14278
75990,83678
87905,83960
3263086,103840
2710162,117042
781907,101618
775150,104556
3207004,121364
696251,97137
631210,21828
2512350,108624
225135,18918
3115755,18673
722150,14335
96180,0
8059,32492
2639692,89112
2656657,117402
714800,13726
169937,26582
780684,18828
238522,101539
645840,18843
3284889,108368
718018,89957
236086,100784
3138020,117385
5912,2042
703020,100975
780191,21524
633960,120972
3181088,84560
701052,121788
630152,38459
151211,90452
3280373,17662
696418,117033
799466,84580
3261015,117304
633653,318
3208250,122042
2709661,96064
2574802,97299
2637873,1723
3334846,39139
2577046,103896
777494,38902
696782,95968
70021,37747
3280327,121774
2710172,32416
3281280,116215
2508236,121789
780207,90300
795625,12887
2487321,108624
3331767,1539
3185746,21011
2488245,120794
631554,21183
2705777,37476
653812,89327
3201701,116584
802080,95971
169892,101067
3337212,5166
2561156,116588
2637943,5471
2641108,97152
780897,32252
2729428,97300
169757,121029
2559611,32808
717742,1739
698491,102032
3200351,18935
3354532,5512
6141,85397
90252,21182
3261413,39233
3287359,116573
700199,83739
88242,88536
94798,116641
3283355,17906
155826,89060
96058,18207
237283,85304
701056,39222
3137546,1983
2486310,104348
92902,120526
3182421,19168
222731,32306
2640180,109722
2708856,37303
3116182,6927
2561118,38738
3119466,90194
95821,100874
846580,83427
3262147,21828
2488215,121278
237502,37497
2513105,108236
2724413,1524
2635132,96467
242812,90507
2507999,117257
626795,104570
3138833,7230
172170,1582
2510824,105140
3184288,85040
2491448,34081
701044,96151
5916,101278
3118075,26479
629529,95718
2727998,6838
3349463,26442
3135394,108480
2505679,89323
2555459,115668
778437,97060
632135,84991
5467,18633
2507612,101885
2704453,37907
3348831,26350
3114470,25050
700530,39125
3281256,110047
3336566,21525
90037,90560
243624,89230
2722500,103119
3284755,83911
864302,120532
92902,2028
3283592,38921
2493008,96992
3187070,101492
3202549,37564
2580501,5302
223872,13161
2656496,19068
646293,12798
222298,115377
3120475,33215
2556501,6020
3286362,25562
2722061,1944
720571,121312
2491140,19160
220185,120725
3349407,12523
3203526,14282
3287095,38918
720694,1740
3203130,1450
25336,37142
2724896,13146
720276,97228
3283389,1944
777019,6982
218064,26232
629292,662
2557534,110162
2658449,32255
717967,33990
2507453,116134
3137039,90558
71319,102239
2634917,12662
3180992,25467
21364,5152
717693,104347
801205,26217
8031,6875
151195,116177
73915,116084
3137032,20339
2725304,13506
3114787,38824
218507,88629
2493816,117042
796953,20251
2637518,1187
3202483,25559
92856,101952
3118053,84544
3138687,102385
698721,14281
2659372,109814
153313,39092
21474,83389
3181792,121120
3131711,39170
3262728,33934
3283201,33922
3268660,331
721221,26493
2723004,38626
74593,20304
218265,84558
2511609,107
3119599,83636
2653838,117045
3348522,13432
2556886,14074
170406,122443
19669,105105
781435,92
2710680,108284
865704,102451
865808,2077
237229,423
3119092,13818
75505,120736
3355526,20170
868023,32819
96058,38423
172713,32048
851264,115682
3117230,6010
3187743,109050
2560520,25666
628124,38631
2489256,83727
776201,6834
2653568,26444
219137,12406
797288,117238
3200631,83649
776803,121370
2510682,37408
168800,13470
800722,5414
703434,38681
3185707,37461
2654900,109500
3206264,122036
95816,12852
2560855,21576
153860,38456
1664,120820
154399,84750
3266052,17727
2642080,38630
149266,89696
2722908,96207
774911,1265
697028,104831
20625,38666
3262004,6653
2576268,5296
93747,6414
2576198,104500
2725152,96388
2723362,21472
221745,83581
647181,38014
3330174,858
170668,109745
2560145,32154
2486903,121644
2556553,84894
3181527,88876
153732,97654
3264383,5746
95786,103884
3183892,100718
92515,115914
863495,117085
3262327,37292
3205001,32650
651671,6022
2724676,83977
3132696,5525
3350826,101885
3268578,6640
3356089,102647
2704138,13415
22552,13691
222731,116227
174544,120870
217582,38410
20074,33436
3119898,121313
3115776,108627
2705540,13509
3351221,101633
170476,18246
241501,18263
2724093,90193
89170,110036
93510,6420
719938,120832
700514,18056
801826,25233
777810,109957
156216,331
695494,108327
2581141,96373
3335250,5153
1340,117043
96051,26974
3286326,32134
153369,33226
2562432,90452
167963,21566
3135132,1688
75979,104645
3119631,37749
243620,38720
700413,37198
2653568,96110
3133330,108591
695461,37237
22441,90562
2654640,116072
3269012,37968
2707830,116990
3262831,121791
3117655,18670
91469,104238
2709082,21324
629435,13965
698420,121121
780237,115456
20262,97542
220030,115308
2491089,25400
3336954,95705
3332042,13694
3269077,97588
2510418,95889
2723679,89906
2574040,108495
844802,96151
777106,90498
721294,5466
715606,21679
649325,84649
241047,38956
240970,101526
76003,95566
3349761,116166
2725724,1985
171240,122482
3133188,590
2511927,33972
703007,766
2506566,25505
2555279,20154
2641680,83637
219059,659
3119207,103570
76595,109441
3266137,13730
2581147,96113
3201040,101067
2577092,84649
3282382,1737
2637640,774
243481,14
3136436,120794
2512335,90548
2729977,13060
2659468,37254
2511906,5926
867627,97142
864894,109979
2640993,7243
3186452,18584
2561946,13916
3283589,609
3281296,110308
776381,5302
3263874,1764
3332712,122456
3115841,26663
2557388,96112
2707508,12562
2561684,97085
236093,17765
777296,89036
645795,26939
2709942,90209
3267823,25260
650816,115309
649120,21561
2554933,37960
646672,85306
3355171,90509
3356325,102202
846226,116140
3332889,88733
88089,109797
2556109,32638
632137,13818
2730121,19174
701778,109759
70169,26640
3351771,90236
156568,89296
76836,101528
796945,83477
3331649,38046
2508533,120604
2636864,33713
2728315,84079
2576632,84768
3287956,109665
3336351,34018
716780,102216
3334387,38735
800987,84506
2576983,14072
2561635,21328
241936,1816
2655062,1723
3281293,102789
867675,83926
2577038,21326
150644,95968
174707,109535
3281709,14021
700443,33494
651806,108827
777158,33586
2511875,110295
3201269,102542
862564,95986
25264,13726
2576624,37709
649325,115469
150953,25046
632666,2023
3349406,96837
3279946,103883
3286669,13469
715949,101133
236107,21180
3189386,116478
2661012,110154
3324,102238
3337538,89958
720287,88749
153693,13730
94976,110257
94723,109811
3117199,109761
3287654,121327
1023,121121
2555013,32546
862687,5811
2575725,101948
3354539,26980
3139672,18672
648652,122142
2654881,21286
217245,102158
867323,38905
869617,26398
2659186,85357
2722313,25176
21291,101082
3335982,33531
2576127,13467
3332576,120958
168748,96372
3137162,6075
867943,109889
626938,1817
2730378,97006
2486291,117398
3203270,26346
3134001,120882
3266341,103174
2727135,109549
70265,108496
3283112,116137
2579192,38902
169195,83478
2559196,103578
2722418,21563
721357,12798
69587,1670
6336,101974
631846,1829
795390,117344
3113639,120883
3184209,18842
243943,17817
3268150,18918
3266779,37735
2560561,116622
69753,96428
632597,19898
3201479,604
3132610,26585
2661693,18004
2658680,105160
175512,109665
721033,115468
3280373,14068
2727447,32859
3206179,38409
20683,121332
2579367,37563
3336621,101882
3284891,84848
3348765,88630
2580008,117345
647068,95723
2636618,33925
3189354,20672
218865,14192
5126,26936
3280223,84646
3114686,96061
3184431,13562
3263673,17910
701080,19114
2724328,90141
700757,100876
865833,6836
629701,6484
2722032,122200
2641140,96129
867758,21789
89207,89997
698209,88576
3200737,37658
2512232,1186
2560119,115472
714605,12242
3356379,5311
3330561,102250
718944,100807
71765,25309
170518,89075
3349816,102803
850684,315
719481,6327
71824,13057
156652,161
2555320,83673
2727998,20264
3330575,108722
801318,122390
846032,121722
243199,17803
798793,14073
2723222,116530
2511927,117088
175210,96787
25516,105089
173084,33256
93640,109499
715102,116754
776226,19483
2492282,103898
2506842,88490
722365,85314
156179,84988
68963,120555
700691,33436
236389,108221
22639,104591
848482,116494
844498,21512
237733,6482
647350,38738
2576056,116851
1664,103426
3281186,95565
224478,26582
2555859,122396
2486259,110214
631709,106
216877,117252
70774,120884
716044,117048
867620,33478
629525,108220
148413,20341
653164,102046
2723363,18266
2574251,18622
241129,103172
148955,918
845363,20620
3334832,90468
801853,20266
3264034,120975
2582116,116809
3354514,110306
3207617,18830
3182964,102711
74889,21472
3200249,13478
2554971,117396
844711,110050
76910,20672
717580,83372
153325,121226
2384,116890
3391,25180
2659862,90472
2727357,33584
2637659,121234
646064,1238
3334381,121686
3353534,856
24878,5932
2511485,33304
2636994,109705
634752,115717
2641213,104604
3188696,89025
2635587,108863
3350238,18656
775477,105142
783081,6075
3331273,102539
3184698,6388
722100,85150
701938,83334
3188378,110034
849257,13426
7384,13111
74607,5520
148775,17673
2708718,101213
240700,103385
2704047,5301
27569,85248
2727068,88892
777523,108721
849412,104642
2657069,101322
778153,14055
25923,19910
2562074,12812
2642177,6377
2635849,110152
2574679,33920
3187121,97058
242793,102646
850620,101487
94464,104394
223524,101636
2703189,84652
3334879,108326
2729889,101135
2508086,104882
2493301,104896
3113229,96073
3184667,13467
2654280,83648
2561190,32097
396,83413
3181028,108270
2562185,84858
149616,37513
3183745,88484
843764,97599
2705146,13099
2574274,12300
224772,18252
3188099,116230
236722,37214
2579748,17446
2491081,13780
2559540,108812
3208075,83332
2726954,21785
851415,108874
2655206,96995
3138817,116176
782702,21839
26373,85356
5437,121107
3187026,102432
91018,117308
2580703,116794
76496,763
3334832,121288
2554951,88746
2656857,83830
76509,88890
2658575,13069
846223,85317
721178,96730
70607,12556
2556783,96338
90172,102735
3332890,104826
3118585,115469
225121,97229
220249,37248
6923,18670
93881,5668
646974,104518
849399,108863
701729,103831
2505673,100862
71753,20574
2560903,21436
695142,26640
3133110,282
2507986,103846
156145,90509
3261069,17892
776887,161
2489220,12559
3201677,37692
634084,120774
719894,832
850769,116589
700536,101228
794979,116794
89845,110045
867587,115812
73983,26714
719506,104830
794946,101570
3185918,33713
632641,117242
2558140,109090
220446,89066
2639836,104596
217336,101953
3139313,115952
2573853,5207
2659030,116574
3332601,12613
3134431,120517
2655067,37156
2512636,121912
628843,104845
2639332,6059
700673,103569
25343,96464
3132704,96130
799639,83870
2658887,6874
3119473,37784
149243,89659
797449,25050
650818,39143
3264103,96823
217587,14057
22450,5656
3203556,6984
3202602,102492
717484,21246
3133024,32914
3335982,89023
868650,88490
3200565,18250
719259,100765
2654394,34030
167979,6074
174448,19473
3116057,26428
2728088,21417
782103,5964
88856,38574
864981,100824
701983,83321
716280,24900
156242,14173
779489,13016
74161,116547
794922,96207
698039,108814
219198,37306
775089,108630
3355833,2092
3282381,90052
3329568,121697
3113838,20396
3134631,19800
3267020,34064
222772,26216
3332423,101121
865275,96733
631565,83874
219559,18976
3334255,84584
2704138,38063
3132010,84556
3330679,85398
168771,32411
3119567,101124
864596,5520
94735,103381
89170,20024
2578729,33923
173088,37644
3261122,32912
3201273,4
2574252,21238
3355644,5172
2635446,95612
3335202,84845
2561601,162
21287,37553
2635615,5432
628178,32508
2705740,101974
652166,33658
70044,103400
90735,121775
243155,120568
2654841,13915
2722090,110154
93431,18882
696733,20108
863317,105001
3283167,109404
2709753,117349
696042,103918
2492719,120569
25254,101979
223978,20298
3348484,105010
2576191,20409
799892,6892
3265890,6876
2557881,1577
848896,108860
3132621,33166
3139301,90546
154562,14060
714688,37409
2579843,150
2554957,26897
24451,18055
721332,12902
2723960,104647
93881,19468
3118108,5760
846009,26168
631168,12665
3263062,103584
2656212,108630
2386,89906
71012,101882
2703519,21186
2492029,102752
3261230,104256
869980,33730
173488,37712
2655863,101279
221803,1763
3266656,18056
2661720,5466
2705656,14330
2555533,19486
217325,26568
2506911,5707
2491303,95828
850316,21237
2579356,32842
864270,37510
2581119,102148
2655495,108588
3334395,26388
3283133,5258
3281442,2028
781477,104400
3182967,103440
870930,121780
2492586,39075
778404,120552
3113686,122502
794119,6916
2710659,33423
3350150,101901
151914,37692
3282208,121102
2562185,97048
2658155,100726
3188169,103175
3288047,89974
702508,95838
2505906,103478
68925,101230
238295,20922
244006,38813
647238,109076
2494025,6964
174877,26216
3283551,83648
2511254,84541
239295,6484
174280,38011
2660174,88896
169158,101210
94912,5416
2561636,85098
21255,105052
696654,101374
173847,115471
2574162,26127
2491569,109667
155268,89244
864201,90498
698202,2094
2710594,18260
2724412,12795
702488,110246
3265890,37696
3285674,17460
239291,115733
3114510,84991
700481,18299
2709435,115965
2636473,103617
776834,105143
3118735,38957
222536,39143
3189015,109746
218471,20575
3135300,103722
775822,17662
3207164,101276
221803,32583
777101,109809
714757,84988
3138438,101901
703000,117345
796945,39077
776174,1525
2560455,122482
3280925,18208
843657,12520
3281635,32139
3287339,18314
3182205,21344
2641613,105103
2702771,102478
224883,97546
627506,7190
20236,121237
631291,117046
26666,121122
3330035,25510
2486024,85002
3139256,103472
3135063,90546
223468,32306
795332,83594
720980,104343
151007,33715
796732,14244
3206246,32304
870549,101230
2637117,89328
3336024,6377
2512320,121222
782413,19134
156274,121737
2655164,116798
2729432,2040
2636895,104383
150620,19841
799183,25456
3334274,25548
715913,90287
2707410,83387
94931,115914
2507995,39129
7966,108497
2506420,90196
74013,121699
2580107,5486
88207,85000
717548,7191
2634321,26352
3115804,423
8249,108785
698090,32323
3332238,32082
782816,103632
216869,32396
2660894,21560
864637,117334
797728,90561
2508240,32894
2656494,19483
3115174,108271
3268111,20657
236160,117088
3354758,117350
3286342,89908
2512329,19806
3058,105051
24590,88579
168828,103229
2705507,33268
2653718,21289
3207672,26352
3353493,84134
3186995,5431
2637497,98
3261985,89076
3349747,12298
716656,83928
717041,83739
3329269,83646
2556961,20614
2506183,24968
2505997,21580
2506118,6823
697510,31990
7887,34029
797210,103938
698398,25255
698223,95618
849687,1227
2723041,38646
154399,21183
2659813,117242
2723319,33672
844128,97636
8033,5157
3333900,5469
2555677,115587
716374,24966
3113720,6835
222490,20168
775053,32062
2637438,21344
702416,90400
20036,7134
629814,12350
3329949,13926
3138094,102709
3200553,120872
154680,84750
3329680,83873
867662,116901
3354827,101224
2660823,109534
2724301,2039
283,96828
653637,116981
25573,97491
2555854,765
844547,7230
3203536,122146
3267710,116798
844332,32151
71208,100778
697118,33586
777165,6840
3334904,121274
3183704,102714
2507675,26402
22568,20405
3360,423
3200573,109796
648652,6734
3202483,18826
2639695,25493
2488684,14002
634066,103898
173428,5312
2513203,83462
70898,88844
3184177,104250
90124,39233
795390,58
2654688,85407
2704811,20062
780477,12904
3287922,1738
2708758,115916
20453,109034
2638915,97560
795002,21826
866181,7226
648400,110219
169924,102380
846292,92
3331745,32767
632802,103714
2727110,12743
851548,32894
2639625,26228
3355552,18041
648071,32594
648501,25008
652405,101567
3336688,37496
7718,21471
148315,84081
2580715,13692
2489316,103840
780614,25044
3184306,38406
2506136,12558
652134,122392
2508224,25058
2493562,6978
20679,104250
2635845,7240
2556181,33724
3181465,32270
2658930,89126
653153,115955
148699,37654
780396,20620
849590,115872
237029,90195
3182463,5708
844551,84236
2580788,21525
2581413,115858
2555878,121056
2486474,101616
76584,38919
3134031,84856
2641628,13114
